2026-02-09 08:51:49,145 | INFO | Using device: cuda
2026-02-09 08:51:49,260 | INFO | GPU: NVIDIA A100-PCIE-40GB
2026-02-09 08:51:49,260 | INFO | Building dataset...
2026-02-09 08:52:49,329 | INFO | Dataset size: 122217 samples
2026-02-09 08:52:49,349 | INFO | Train/Val/Test sizes: 97773/12221/12223
2026-02-09 08:52:53,368 | INFO | Epoch 1/50
2026-02-09 10:04:37,583 | INFO | Train loss: 0.028886
2026-02-09 10:04:37,584 | INFO | Val loss: 0.021547
2026-02-09 10:04:38,404 | INFO | Epoch 2/50
2026-02-09 11:13:46,232 | INFO | Train loss: 0.019933
2026-02-09 11:13:46,232 | INFO | Val loss: 0.019796
2026-02-09 11:13:47,083 | INFO | Epoch 3/50
2026-02-09 12:21:06,340 | INFO | Train loss: 0.017200
2026-02-09 12:21:06,340 | INFO | Val loss: 0.015778
2026-02-09 12:21:07,046 | INFO | Epoch 4/50
2026-02-09 13:31:46,992 | INFO | Train loss: 0.016030
2026-02-09 13:31:46,993 | INFO | Val loss: 0.014779
2026-02-09 13:31:48,039 | INFO | Epoch 5/50
2026-02-09 14:49:01,906 | INFO | Train loss: 0.014561
2026-02-09 14:49:01,906 | INFO | Val loss: 0.014096
2026-02-09 14:49:02,781 | INFO | Epoch 6/50
2026-02-09 15:58:04,441 | INFO | Train loss: 0.013644
2026-02-09 15:58:04,442 | INFO | Val loss: 0.017726
2026-02-09 15:58:04,445 | INFO | Epoch 7/50
2026-02-09 17:07:00,773 | INFO | Train loss: 0.012992
2026-02-09 17:07:00,774 | INFO | Val loss: 0.012385
2026-02-09 17:07:01,668 | INFO | Epoch 8/50
2026-02-09 18:23:05,016 | INFO | Train loss: 0.012340
2026-02-09 18:23:05,017 | INFO | Val loss: 0.011929
2026-02-09 18:23:05,811 | INFO | Epoch 9/50
2026-02-09 19:48:34,677 | INFO | Train loss: 0.011823
2026-02-09 19:48:34,677 | INFO | Val loss: 0.011605
2026-02-09 19:48:35,388 | INFO | Epoch 10/50
2026-02-09 21:02:18,725 | INFO | Train loss: 0.011434
2026-02-09 21:02:18,725 | INFO | Val loss: 0.011304
2026-02-09 21:02:19,627 | INFO | Epoch 11/50
2026-02-09 22:10:05,165 | INFO | Train loss: 0.011633
2026-02-09 22:10:05,166 | INFO | Val loss: 0.011468
2026-02-09 22:10:05,169 | INFO | Epoch 12/50
2026-02-09 23:20:45,207 | INFO | Train loss: 0.010793
2026-02-09 23:20:45,207 | INFO | Val loss: 0.010651
2026-02-09 23:20:46,096 | INFO | Epoch 13/50
2026-02-10 00:31:28,523 | INFO | Train loss: 0.010491
2026-02-10 00:31:28,524 | INFO | Val loss: 0.010914
2026-02-10 00:31:28,527 | INFO | Epoch 14/50
2026-02-10 01:41:00,730 | INFO | Train loss: 0.010348
2026-02-10 01:41:00,730 | INFO | Val loss: 0.010352
2026-02-10 01:41:01,622 | INFO | Epoch 15/50
2026-02-10 02:49:13,563 | INFO | Train loss: 0.010083
2026-02-10 02:49:13,563 | INFO | Val loss: 0.010072
2026-02-10 02:49:14,530 | INFO | Epoch 16/50
2026-02-10 03:57:30,752 | INFO | Train loss: 0.009864
2026-02-10 03:57:30,753 | INFO | Val loss: 0.009944
2026-02-10 03:57:31,564 | INFO | Epoch 17/50
2026-02-10 05:08:37,545 | INFO | Train loss: 0.009697
2026-02-10 05:08:37,545 | INFO | Val loss: 0.009733
2026-02-10 05:08:38,266 | INFO | Epoch 18/50
2026-02-10 06:16:52,851 | INFO | Train loss: 0.009550
2026-02-10 06:16:52,851 | INFO | Val loss: 0.009707
2026-02-10 06:16:53,725 | INFO | Epoch 19/50
2026-02-10 07:24:22,098 | INFO | Train loss: 0.009352
2026-02-10 07:24:22,098 | INFO | Val loss: 0.009595
2026-02-10 07:24:22,795 | INFO | Epoch 20/50
2026-02-10 08:32:33,396 | INFO | Train loss: 0.009190
2026-02-10 08:32:33,396 | INFO | Val loss: 0.009237
2026-02-10 08:32:34,077 | INFO | Epoch 21/50
2026-02-10 09:39:07,095 | INFO | Train loss: 0.009045
2026-02-10 09:39:07,096 | INFO | Val loss: 0.009185
2026-02-10 09:39:07,812 | INFO | Epoch 22/50
2026-02-10 10:46:44,945 | INFO | Train loss: 0.008932
2026-02-10 10:46:44,946 | INFO | Val loss: 0.009054
2026-02-10 10:46:45,842 | INFO | Epoch 23/50
2026-02-10 12:02:32,410 | INFO | Train loss: 0.008840
2026-02-10 12:02:32,410 | INFO | Val loss: 0.008933
2026-02-10 12:02:33,099 | INFO | Epoch 24/50
2026-02-10 13:09:28,775 | INFO | Train loss: 0.008696
2026-02-10 13:09:28,775 | INFO | Val loss: 0.008791
2026-02-10 13:09:29,745 | INFO | Epoch 25/50
2026-02-10 14:17:10,772 | INFO | Train loss: 0.008642
2026-02-10 14:17:10,772 | INFO | Val loss: 0.008785
2026-02-10 14:17:11,635 | INFO | Epoch 26/50
2026-02-10 15:33:13,523 | INFO | Train loss: 0.008567
2026-02-10 15:33:13,523 | INFO | Val loss: 0.008671
2026-02-10 15:33:14,382 | INFO | Epoch 27/50
2026-02-10 16:40:07,868 | INFO | Train loss: 0.008457
2026-02-10 16:40:07,868 | INFO | Val loss: 0.008619
2026-02-10 16:40:08,554 | INFO | Epoch 28/50
2026-02-10 17:50:36,213 | INFO | Train loss: 0.008341
2026-02-10 17:50:36,213 | INFO | Val loss: 0.008469
2026-02-10 17:50:37,127 | INFO | Epoch 29/50
2026-02-10 19:11:47,198 | INFO | Train loss: 0.008301
2026-02-10 19:11:47,198 | INFO | Val loss: 0.008411
2026-02-10 19:11:47,973 | INFO | Epoch 30/50
2026-02-10 20:42:06,351 | INFO | Train loss: 0.008153
2026-02-10 20:42:06,352 | INFO | Val loss: 0.008378
2026-02-10 20:42:07,097 | INFO | Epoch 31/50
2026-02-10 22:07:31,703 | INFO | Train loss: 0.008083
2026-02-10 22:07:31,705 | INFO | Val loss: 0.008392
2026-02-10 22:07:31,709 | INFO | Epoch 32/50
2026-02-10 23:26:30,200 | INFO | Train loss: 0.007979
2026-02-10 23:26:30,201 | INFO | Val loss: 0.008487
2026-02-10 23:26:30,204 | INFO | Epoch 33/50
2026-02-11 00:34:31,757 | INFO | Train loss: 0.007918
2026-02-11 00:34:31,758 | INFO | Val loss: 0.008183
2026-02-11 00:34:32,443 | INFO | Epoch 34/50
2026-02-11 01:41:26,230 | INFO | Train loss: 0.007858
2026-02-11 01:41:26,231 | INFO | Val loss: 0.008034
2026-02-11 01:41:26,924 | INFO | Epoch 35/50
2026-02-11 02:48:49,956 | INFO | Train loss: 0.008005
2026-02-11 02:48:49,956 | INFO | Val loss: 0.008092
2026-02-11 02:48:49,960 | INFO | Epoch 36/50
2026-02-11 03:57:48,141 | INFO | Train loss: 0.007727
2026-02-11 03:57:48,141 | INFO | Val loss: 0.007871
2026-02-11 03:57:48,840 | INFO | Epoch 37/50
2026-02-11 05:03:49,993 | INFO | Train loss: 0.007651
2026-02-11 05:03:49,993 | INFO | Val loss: 0.007965
2026-02-11 05:03:49,997 | INFO | Epoch 38/50
2026-02-11 06:07:51,293 | INFO | Train loss: 0.007592
2026-02-11 06:07:51,294 | INFO | Val loss: 0.007894
2026-02-11 06:07:51,297 | INFO | Epoch 39/50
2026-02-11 07:11:55,285 | INFO | Train loss: 0.007489
2026-02-11 07:11:55,286 | INFO | Val loss: 0.007778
2026-02-11 07:11:55,926 | INFO | Epoch 40/50
2026-02-11 08:18:36,372 | INFO | Train loss: 0.007480
2026-02-11 08:18:36,372 | INFO | Val loss: 0.007738
2026-02-11 08:18:37,156 | INFO | Epoch 41/50
2026-02-11 09:28:45,448 | INFO | Train loss: 0.007417
2026-02-11 09:28:45,448 | INFO | Val loss: 0.007723
2026-02-11 09:28:46,207 | INFO | Epoch 42/50
2026-02-11 10:42:43,507 | INFO | Train loss: 0.007523
2026-02-11 10:42:43,508 | INFO | Val loss: 0.008980
2026-02-11 10:42:43,513 | INFO | Epoch 43/50
2026-02-11 11:57:49,817 | INFO | Train loss: 0.007386
2026-02-11 11:57:49,822 | INFO | Val loss: 0.007660
2026-02-11 11:57:50,614 | INFO | Epoch 44/50
2026-02-11 13:11:52,929 | INFO | Train loss: 0.008300
2026-02-11 13:11:52,929 | INFO | Val loss: 0.007625
2026-02-11 13:11:53,579 | INFO | Epoch 45/50
2026-02-11 14:25:12,463 | INFO | Train loss: 0.007318
2026-02-11 14:25:12,467 | INFO | Val loss: 0.007513
2026-02-11 14:25:13,382 | INFO | Epoch 46/50
2026-02-11 15:45:47,778 | INFO | Train loss: 0.007248
2026-02-11 15:45:47,778 | INFO | Val loss: 0.007470
2026-02-11 15:45:48,487 | INFO | Epoch 47/50
2026-02-11 17:06:01,840 | INFO | Train loss: 0.007173
2026-02-11 17:06:01,840 | INFO | Val loss: 0.007601
2026-02-11 17:06:01,849 | INFO | Epoch 48/50
